Submission date	OS	Version	Rating	Combined Review	Likes
2022-10-04 19:14:03	Android	1.3.0	3	I have a Samsung Galaxy Z fold 3 and for some reason it always puts it in landscape mode no matter what I do and it's very frustrating because I'm not always using the larger screen on my fold. I notice I don't have this issue when I'm using my iPhone. Is there any updates coming out to correct this issue on Zfold3?	1
2022-10-01 5:34:38	Android	1.2.0	5	This app is so amazing for working parents. It definitely helps provide a peace of mind 😌 ✨️	0
2022-09-22 19:20:39	Android	1.2.0	1	This is the WORST excuse for an app! My kid's daycare recently switched from Brightwheel which was an excellent childcare app, to this rubbish app. From the moment I downloaded the app 3 months ago, I have been unable to get it to open because it keeps crashing. I called their customer service number several times but couldn't speak to anyone. I sent them an email and they couldn't be bothered to call me instead they kept sending me emails requesting more details like we're still in the 1990's.	0
2022-09-20 21:01:14	Android	1.2.0	3	Happy when it decides to work. A lot of times I have to uninstall the app & re-install it for it to work. Even right now it won't work. But yet I'm still receiving notifications??	0
2022-09-19 22:15:41	Android	1.2.0	2	I tried to install this from Google play on surface pro, would only let me install it on my pixel phone, then I don't have an icon for it, I have go into the Google store to open the app. The app needs a lot of work.	0
2022-09-15 21:10:29	Android	1.2.0	4	The app isn't great but the tech support has been super helpful in helping me with the technical issues I've been having. I appreciate them reaching out to me.	0
2022-09-14 0:07:20	Android	1.2.0	2	2 stars mainly because I saw a lot of bugs addressed already. The application is simple to use but still too buggy to use for the feature we want, one of them being the camera stream. The stream randomly disconnect, zoom not working in full screen... but one of the major why locking this App to North America? How about internationalization. This is so contradicting with the description of the App e.g. simplify your life, family communication to the next level. Takes too long to see changes	11
2022-09-13 2:45:42	Android	1.2.0	1	We moved from one school to another within the same daycare company, and the app stopped working for my wife. She's spent an absurd amount of time on the phone with support, and they keep telling us they're working on it, but we never hear anything back. It's really not acceptable to functionally block access to important information such as our infant's feeding times. I know Sproutabout could fix this on a one-off basis while they work on a permanent fix, but they choose not to.	0
2022-09-08 19:45:27	Android	1.2.0	5	Great app. No problems on my end.	0
2022-09-08 19:45:09	Android	1.2.0	1	When i want to open the notifications it never loads either on my network or wifi. It takes forever to navigate the app	0
2022-09-07 14:53:24	Android	1.2.0	5	i love this. i feel like im still apart of their day and makes me feel way more comfortable. works well on my android devices	0
2022-08-30 14:46:46	Android	1.2.0	1	Terrible, video never loads. They need better software developers to address the scaling issues. This app is bad enough that I might switch to a daycare that uses something better.	1
2022-08-29 21:44:59	Android	1.2.0	1	Terrible we moved our kid from one daycare to another same app. I lost all communication to my child's care. I sent them an Email explaining I figured it had something conflicting from the move. I sent the information they asked for on 2 different emails plus attached the print out. They send me another email saying they didn't have all the information yet If they knew how to scroll down to look at the email they would of seen the last email that had the information provided.	1
2022-08-25 0:46:23	Android	1.2.0	1	So far being the first day of using the app i am not able to get into the main menu. The app just sits on a perpetual loading circle with nothing to push. Nothing works even after force closing and clearing cache still the same loading circle. Also, my wife has iPhone and is experiencing the same issue.	1
2022-08-24 19:12:59	Android	1.2.0	1	Doesn't work well. It's so slow and laggy!! Half of the time it just stops.	0
2022-08-22 20:18:32	Android	1.2.0	1	They don't have functionality to streaming on computers and iPad, so that means you have to stare at the phone constantly if you want to see your kid in classroom. And if your kids happened to be bullied by peers or teachers, you can't take video of it because you are watching from your phone. I am super frustrated with sprout about and laptite, I am going to change my child's school because my kid came back told me other kid hit her but I can't see the streaming clearly on my phone.	0
2022-08-19 19:47:11	Android	1.2.0	2	App doesn't have the functionality to update the school where you're enrolled. If you transfer (same corporate family using the same app!), you lose access. Tech support told us to set up a new account with a new email address, which is ridiculous and not well designed. They need to set it up to either transfer a family ID to a new school or clear all data upon disenrollment. Other issues: not receiving notifications from teacher messages and the app not opening correctly from notifications.	6
2022-08-18 0:04:07	Android	1.2.0	1	Horrible buggy app. Always glitching every other day. Sometimes you won't get notifications, Sometimes you will. This app needed a LOT of work before it came out to the public. 1 star is generous.	1
2022-08-17 19:06:20	Android	1.2.0	1	Customer service is less than ideal. My daughter was enrolled in daycare and we were told her profile would take about 24-48 hrs to show up on the app. The school can see her profile but not us. 10 days later and 4 calls to sprout about tech support and I still can't get anyone to update us on what the issue is or resolve it.	0
2022-08-15 22:55:06	Android	1.2.0	2	Every. Single. Update from the school triggers a notification. There are so many throughout the day that I never know when to actually pay attention in case there's an important message coming from the teachers. And, getting back into the app when I tap a message goes through 3 or 4 redirect and loading screens, making it a nuisance to ever open it. I have more to do in my day than manage the notifications from this. Either pare down the volume of notifications or have them just call me.	5
2022-08-11 12:56:54	Android	1.2.0	1	It sucks keeps shutting down when I put my sign in information in	0
2022-08-10 5:56:52	Android	1.2.0	1	We have two children but can only see one. We were instructed by our center director to call support (which we shouldn't have to do), and that was a month ago. Still can only see one kid. I called today, and was told that when they tried to add our second kid, they discovered a whole bunch more bugs, so didn't know when we would have our other child added. In one month, they should have been able to rewrite the code for the entire program. What poor service.	3
2022-08-09 19:25:36	Android	1.2.0	1	Not smooth. The cameras almost never work	0
2022-08-04 16:29:15	Android	1.2.0	2	Your lucky if you can access the live feed regularly . i havent been able to for 7 days . troubleshooting calling tech emailing tech all that fun stuff . frustrating . i heard the app that was used before was better not sure which app that was tho .	2
2022-08-04 11:25:53	Android		1	Worst app available for any school. Doesn't work well for so many people. Good luck getting help from anyone who knows what they are doing.	1
2022-08-01 19:40:19	Android	1.2.0	4	Update: bumping rating to ⭐️⭐️⭐️⭐️. Thanks for the prompt response. Issues I had are fixed in the latest release. Playstore should have -tive rating just for this app. I don't know why my kids daycare moved to this app. None of the features work properly. Can't even open pics in full screen without clicking more than 50 times on the image.	0
2022-07-28 18:51:05	Android	1.2.0	4	The latest update seems to have fixed quite a few issues I'd been dealing with. Very nice! Now I miss Brightwheel less. Updated from 1 star to 4. Might get to 5 stars after some days of usage.	0
2022-07-28 13:34:49	Android	1.2.0	5	Great app to talk to teachers and watch the kiddos while in their care! Minor issues with the cameras cutting off but restarting the app usually helps.	0
2022-07-27 17:11:34	Android	1.1.4	1	I also would prefer to use 2 apps that work consistently than 1 that doesn't. My biggest complaint is the cameras. They are unavailable often and when they are available, they become unavailable just after a minute or 2 of watching.	1
2022-07-27 13:45:07	Android	1.1.4	1	The app is constantly down. I open the app and it spins and I get a blank screen. I cannot get updates on my child when needed because it never functions properly. The notifications come in hours later too.	1
2022-07-27 8:49:53	Android	1.1.4	5	Works fine for me. I like the clean and easy to see interface. The teachers are on top of giving updates	0
2022-07-21 19:16:19	Android	1.1.4	1	All I ever see when I tap on the app is a blank white screen with a spinning green circle. On the few occasions it does work I don't have access to live streams. The concept is great if the app actually worked right.	1
2022-07-19 16:01:21	Android	1.1.4	1	Slow to load, push notifications are irregular. Videos always show in half screen (can't see the heads of the children), can't click on photos to enlarge. Everything (when it does work) is super slow often freezing up. The cameras fail or kick you off daily. Can't scroll through photos. For such an important role in accessing our children it couldn't fail more miserably. Wish our school would go back to the brightwheel app.	1
2022-07-19 4:24:28	Android	1.1.4	2	Multiple major issues with this app - how can anybody approve this app for a statewide rollout when it provides such a poor user experience? 1) App is slow to load the pictures 50% of the time 2) VERY DIFFICULT to view pictures and videos in full screen (often does not even workl 3) Live streaming does NOT work about 50% of the time These are issues that the Brightwheel app did NOT have. Please prioritize and resolve these at the earliest - will go a long way to reduce user frustration.	2
2022-07-18 17:19:51	Android	1.1.4	1	Its been a week and when I enter the information for IDs provided to me I get a data entry does not match our records error. Both my Guardian ID and the Fathers ID give same error. The school can not do anything about it. I would like to atleast see when my child is eating!!!	0
2022-07-18 1:38:17	Android	1.1.4	1	No updates coming through. Support sucks and is like talking to a wall. They request d much information if not more then my bank does before they even talk to you. Don't even attempt to swap your kids between schools and then use the same account. You submit the request through their support and copy exactly what their FAQ says to send but then they say that's not enough info and refuse to do anything until you provide more. Then log into the app and it wants all the IDS again, doesn't let you.	0
2022-07-18 1:13:47	Android	1.1.4	1	Video constantly crashes on this thing. Is there ever gonna be a desktop app for this?	0
2022-07-15 14:49:58	Android	1.1.4	1	This app is terrible - the app our daycare used before had very few issues but this one it's an issue almost daily	1
2022-07-15 14:46:10	Android	1.1.4	1	Extremely slow when it works but sometimes you can't even get it to open at all.	0
2022-07-15 14:31:24	Android	1.1.4	1	I have to use this app as a parent and as a staff member, and this app is terrible all around. I was just trying to open the app right now and it won't open, just has the spinning circle in the middle. Restarted the app and my phone with no luck. The app is very slow and laggy on the parent side and the staff side. The whole point of this app was to combine the child updates with the live stream cameras and the cameras don't even work. I wish we could just go back to brightweel. This App sucks.	1
2022-07-15 14:13:18	Android	1.1.4	1	Keeps crashing on my phone. Takes forever to load and messages are not communiacated in a timely manner. Watchmegrow and brightwheel were way better than this app. Very unfortunate my son's school switched to this app. Very disappointing!!!	0
2022-07-15 13:16:22	Android	1.1.4	1	Very glitchy and cameras always going out	0
2022-07-15 13:15:48	Android	1.1.4	2	The app is great when it works. Unfortunately, it frequently slows down. After about two weeks of usage, the app failed to load any information. A day later, it logged me out without prompting me to do so. I was able to log back in but experienced the same loading issues, got kicked out of the app again and now cannot log in at all. In summation, this app is paltry. I like to keep up with my baby girl's day and this app has utterly failed me.	1
2022-07-06 23:11:17	Android	1.1.4	2	On my Pixel 5, response times when working in the app are very slow and sluggish. I often find myself accidentally making the same action twice because my tap doesn't seem to register on the app.	0
2022-07-02 22:07:47	Android	1.1.4	4	Update: Changing this to four stars. They fixed the messaging issue. I like what this app strives to do. I would give it a better review, except I'm not able to respond to my child's teacher's messages. I receive messages, but I can't reply. I contacted their support and they said it was a known issue that they're working on. But until it's fixed, it doesn't deserve more stars. For what it's worth, my wife has this app on iPhone and it works great. Seems to be an issue with the Android version.	2
2022-07-01 20:40:51	Android	1.1.4	1	Horrible App. Always crashing down when opening the app. Camera says not available every single time. Brightwheel and watchmegrow are better app.	0
2022-07-01 3:30:54	Android	1.1.4	1	Since around June 20, 2022, the app will no longer open on a Pixel 5 phone running Android 12. I only see a spinning green circle after logging in. A family member with the same phone has the same experience. I have uninstalled and reinstalled the app multiple times and changed my password. I have also restarted my phone multiple times. No troubleshooting steps have helped.	0
2022-07-01 3:21:49	Android	1.1.4	1	I can't even open the app. Since downloading it, I have had other issues with my phone. Once I Force Stop this app my other programs work again. No video connection, like promised. Brightwheel was MUCH better.	0
2022-06-30 23:27:31	Android	1.1.4	1	App Doesn't open every time, takes forever to load. Just spins. Also, the camera features would be better if we could just scroll through the cameras insted of having to select them from a drop down each time to switch. Also, the cameras just randomly go unavailable. I preferred the Watch Me Grow app & Brightwheel. Yes, I'd rather use two separate apps that both work than this one combined app that doesn't. Someone asked if the app was optimized for Apple not android. Apple rating is 1.5 stars.	9
2022-06-30 18:07:44	Android	1.1.4	1	Terrible, slow, clunky, nonresponsive.	0
2022-06-29 19:02:22	Android		1	Can't get the app to open on my android phone. Have uninstalled & reinstalled several times. My husband has an iphone & has no issues. Really frustrating to force the switch to an app that doesn't work!	0
2022-06-29 14:38:56	Android	1.1.4	2	Glitchy user interface. Media sometimes won't open.	0
2022-06-28 22:43:43	Android		1	1.5 stars is generous. Tech support is worthless spent a week and a half not reading my issue and finally told me I needed to get a new device that some are just not going to work. That is completely tone def and insulting. You are dealing with parents or even single parents of different income levels who spend more money making sure their kids are taken care of than rent on their living spaces. People spend a lot to be able to communicate with their teachers. This is madness I expected better.	0
2022-06-28 15:25:44	Android	1.1.4	5	Video is not choppy. App is good. Not sure why so many people don't like it or have so many issues with it. The only thing I don't look like is that it doesn't have a web interface because I liked that I used to be able to login with whatchmegrow from my computer.	0
2022-06-28 14:13:46	Android	1.1.4	1	Have only successfully used it once since downloading. Every time I attempt to open and use/review the app doesn't load. Wish our care provider would have continued using Brightwheel instead.	0
2022-06-27 17:19:26	Android	1.1.4	1	The only good thing about this app is the streaming camera feed. It takes too long to open, delayed notifications from the school, & the comically large tiles make it hard to see the information quickly and easliy. Having to sort which child I want to view is a nuisance, and should be an option in the opening screen. I have less communication with the administration and teachers because sending messages is NOT easy or intuitive. This is an app for ADULTS, NOT CHILDREN....ACT LIKE IT!	1
2022-06-24 20:04:37	Android	1.1.4	1	App is very slow to load everything. I have to sit and stare at photos that have been added waiting for them to fully load to click on them to expand the view *when photos finally open in the larger view, I cannot click through the rest of the photos that are a part of the same update. I have to close each and open the next one by one Camera acccess seems to randomly come and go Sometimes when the camera opens, it defaults to a black screen on pause instead of just opening on live play.	5
2022-06-24 18:50:21	Android	1.1.4	1	Takes forever to load, then crashes	0
2022-06-24 18:31:01	Android	1.1.4	1	Our child never gets logged in when they arrive. We have to message or call all the time to be checked in. The video is blurred and can only be accessed on a phone. Watchmegrow was available on the computer as well. I really liked that system. The log in should be linked to parent sign in not relying on teachers who have their hands full already. Absolutely the worst app. Should be zero stars.	2
2022-06-24 15:01:09	Android	1.1.4	1	Doesn't work half the time. For paying almost 300 a week at La Petite I would think this company would get their act together getting videos to work or getting notification on time instead all at once. My favorite is the re logging in from time to time.	0
2022-06-23 14:18:39	Android	1.1.4	4	Our daycare just started using this app 2 weeks ago. When we first read the reviews, we were very concerned. Everyone was rating it at a 1 star. But our experience has been really good so far. We are able to open the cameras (90% of the time on the first try) & see our granddaughter. We like the social media framework where we can like activities & photos & make comments when necessary. We've been able to communicate with staff easily. It works best if you don't have lots of apps open.	0
2022-06-23 0:06:10	Android	1.1.4	1	This application seems to be struggling all the time. And I cannot get an updates until way later in the day.	0
2022-06-22 18:30:43	Android	1.1.4	2	EDIT: Load times have been improved for me, but the notifications for the teachers don't stay up, so if they're not actively looking at the screen, they never see it. Now I never get a response from the teacher, even though I can access the app. Seriously the worst app ever. I can't ever get it to load, I'm constantly restarting my phone or uninstalling and reinstalling the app just trying to get the damn thing open. Worst thing to be relying on for communication with my child's care provider.	16
2022-06-22 17:01:44	Android	1.1.4	1	The setup was not as bad as i thought it would be. But then I was logged out and could not log back in because the app didn't recognize my email address. Unfortunately a tech person doesn't answer the tech line so they told me it would be up to 48 hours before I could get the app to work. That's ridiculous. Tech people should answer the phone and be able to fix most issues right away. The one time I had a problem with brightwheel, that is what they did. I hope they get their act together soon	1
2022-06-21 22:26:10	Android	1.1.4	1	God awful	1
2022-06-21 22:25:56	Android	1.1.4	1	App will not open	0
2022-06-21 21:04:01	Android	1.1.4	2	I haven't had a great experience with this app. The app freezes often, the live streaming is very slow, and most times doesn't come up at all. I have all notifications turned on, but rarely ever get them for classroom activities. It looks nice, just wish it worked better.	2
2022-06-21 20:03:29	Android	1.1.4	2	Everything else is good about the app as far as lesson plans & chatting with teachers but that's it !! When it comes to the live stream I HATE IT .. one of the main reasons why I chose my sons school is because they offered live streaming ... the old watchmegrow app was awesome I can look into his classroom with no issues... THIS APP WORKS MY NERVES everyday it's an issue where the cameras aren't working and to try back a million times.. I just really wish his school could go back to the old app	0
2022-06-21 19:57:16	Android	1.1.4	1	Many glitches, freezing, and the live feed option was removed from app.	0
2022-06-21 18:49:15	Android	1.1.4	1	I preferred brightwheel & watch me grow. This app hardly ever works properly for me, my husband still isn't able to access it on his phone and the worst part is the camera rarely works also which was a big selling point on sending our daughter to this school. I hope they work out the kinks soon because it is beyond frustrating at the moment.	1
2022-06-21 16:32:30	Android	1.1.4	1	I've followed the steps to create an account. I open the app, click sign in and the screen flashes back to sign on or create account. It never offers the log on screen. I've uninstalled and reinstalled.	1
2022-06-20 18:01:48	Android	1.1.4	1	One word sums up the SproutAbout app experience.....Terrible! -Pros- Still searching for one🔎🤔. -Cons- Very slow, Glitchy, Cameras only work sometimes, No Web URL.	1
2022-06-20 17:57:06	Android	1.1.4	1	This app disgusts. Just a few pain points... No way to access via a URL (not everyone can have their phones where they work) Constantly get a no cameras available message. After refreshing at least 7 times they will eventually come up. Then, the process begins alllllll over again. The majority of the time the app just gives me the circle of death when trying to access anything... The UI is meh Did anyone bother testing?	0
2022-06-20 15:04:10	Android	1.1.4	1	My daycare switched to this app as well and it had bee. The worst experience. It is always a delay if I can even get into it at all. I hope that they will switch back to brightwheel if these issues are not resolved soon.	1
2022-06-20 12:57:57	Android	1.1.4	1	This app never loads and crashes on my phone frequently. When it does work, it is very clunky. It has quite large tiles for everything which equates to much scrolling. I'd like to see list view option of diapers or food. I do like tieing to the curriculum and the photos in one spot to scroll over. I like seeing both children in one screen. But Brightwheel and Watch Me Grow combo was better. This app needs a bunch of work. The camera view doesn't include all cameras.	14
2022-06-18 2:07:39	Android	1.1.4	1	What a pile of	0
2022-06-16 23:39:08	Android	1.1.4	1	Signed up, immediately wouldn't let me log in and now it just opens a page with their logo and thats it.	0
2022-06-15 15:55:47	Android	1.1.4	1	Update on 1 star. This app is trash. Poorly created, poorly maintained, poorly tested if it ever was.	3
2022-06-15 13:28:54	Android	1.1.4	1	Very slow. Cameras never load. Difficult to navigate since everything is crammed into a single feed.	0
2022-06-14 16:51:35	Android	1.1.4	1	So frustrated with this app not always loading.	0
2022-06-14 12:01:30	Android	1.1.4	1	Super complicated and siloed too bulky with the updates. You have to scroll a lot to get just the simple day overview of what happened. Archaic design.	0
2022-06-14 10:58:16	Android	1.1.4	5	Good app	0
2022-06-14 5:19:07	Android	1.1.4	1	Hard to use, no report download feature, cannot use on a computer, cannot copy and paste text, cannot print from app. Horrible should have done more testing and included missing features. Not ready for distribution. Let me have brightwheel back.	1
2022-06-14 3:21:23	Android	1.1.4	1	I'm unable to sign in. It loads for a second before returning to the main screen.	0
2022-06-13 21:58:50	Android	1.1.4	1	I have the Samsung fold and this app is clearly not developed for my phone. For some reason I am permanently in landscape mode, which is annoying as hell considering all the icons are so large. We were previously using Brightwheel and our school said this app was getting numerous positive feedback from parents. I wonder if this app was clearly optimized for Apple and not Android given the amount of negative reviews here.	6
2022-06-13 15:39:04	Android	1.1.4	1	If the app would work 99% of the time, it would be a great app. But it works about 50% of the time, so I hate it! I can't see my baby in the camera half the time because the streaming onto the app doesn't work! It's so frustrating! (I better not get a response to this asking me to contact the center!... Just fix it!)	1
2022-06-13 14:09:57	Android	1.1.4	2	Why is this not available in other countries? My child grandparents are in France and Mexico. We were previously in kindercare and they were able to get the updates from abroad through their app. Are there plans to make it available outside of the US in the future?	0
2022-06-13 13:47:29	Android	1.1.4	1	The app features and camera very seldom work.	0
2022-06-12 22:04:33	Android		1	Never get a chance to even attempt to login.	0
2022-06-12 14:57:06	Android	1.1.4	1	I miss brightwheel!!! 😢	0
2022-06-10 23:08:49	Android	1.1.4	1	It almost never works it works maybe 10 minutes a day.	0
2022-06-10 11:10:37	Android	1.1.4	1	Needs a lot of work! Keeps freezing, kicking me out, most of time it's not even working!	0
2022-06-09 14:39:50	Android	1.1.4	1	I wish my daycare would have seen these reviews prior to switching. Horrible investment as the app doesnt work with all tablets and phones. If it doesn't work with all operating platforms you should atleast have a website option for parents to sign in and use. Edited to add: I finally got into the app 2 days after the switch, but no cameras still at day 10 and no clear indication as to when I can get the camera. They have closed my case twice without fixing anything. Worst app ever.	5
2022-06-09 13:12:40	Android	1.1.4	1	The live feed is not consistent. When the live feed does work, it's good. But for the past 2 days it hasn't been working.	0
2022-06-08 16:12:28	Android	1.1.4	1	Livestream cameras rarely work. Very upsetting I can't check in on my little one.	0
2022-06-08 15:23:43	Android	1.1.4	2	My school just switched and I'm not impressed. Before, I was able to watch on my computer, but now, there is no URL to use to access the cameras. I'm not a fan of watching them on my phone. If you make it possible to watch on a computer, I'll give a higher rating. Cameras are laggy and not working. Thank you.	5
2022-06-08 14:46:43	Android	1.1.4	2	Very slow, pressing buttons to expand or access photos never works the first times, everything loads like it's 2005. Needs a lot of improvement.	0
2022-06-07 16:17:26	Android	1.1.4	1	All I get is a loading arrow. Have yet to get this app to work or even allow me to login.	0
2022-06-07 14:46:07	Android	1.1.4	1	This is one of the worst apps I have ever used. Our school used to use a combination of Brightwheel and Watchmegrow, but recently switched to this one. It takes forever to open and switch between pages. The video feed is absolute garbage and doesn't play smoothly it is so jumpy and doggy it almost looks like a slide show of still pictures. There are loads of bugs with the messaging functions and lags for notifications. Any nice features are ruined by the poor performance.	38
2022-06-06 21:47:25	Android	1.1.4	1	Terrible. This app is literally a turd. Did the dev team even bother beta testing this?? Nothing works, everything is super laggy or errors out, tech support is laughable. I tell them issues I have, and they have no idea what I'm talking about. the app design itself is awful. We cannot limit or control what information the care circle sees, which means if I add the grandparents, they see everything, includes chats with school admin. There's no way to sort by video or pictures either.	0
2022-06-02 23:36:19	Android	1.1.4	1	This app is garbage I can't even get in	0
2022-06-02 19:41:27	Android	1.1.4	2	Are there any plans to have streaming video available on the computer? I don't like watching on my tiny phone screen. The app is ok but I would rate a lot higher if we were able to sign on on a computer browser. I don't see this option anywhere.	3
2022-06-02 15:56:13	Android	1.1.4	1	Webcam is not working, just shows black and white still image of the room, very bad quality and no kids in the room in the picture just like it was taken after hours. At least watchmegrow had a web applet too that was much higher quality than phone. Where is that function? Most important function (webcam) doesn't work.	1
2022-06-01 19:40:23	Android	1.1.4	1	Super frustrating! Very slow or won't load at all.	0
2022-06-01 18:03:43	Android	1.1.4	1	Terrible app for daycare use it will kick you off takes 5min or more to load	0
2022-06-01 17:37:02	Android	1.1.4	1	Numerous bugs. Very slow loading times. A single item on the activity feed takes up the whole screen with no option for text only. Does not always correctly show video feeds even tho my child has been checked in.	1
2022-06-01 17:08:51	Android	1.1.4	1	This app has issues launching FOR EVERYONE I KNOW AT THE DAYCARE.. Learning Care Group has regressed to using an inferrior app than it was using previously. If this app continues to be an issue, then we might change daycares.	0
2022-06-01 16:53:46	Android	1.1.4	1	App hangs on the launch loading screen EVERY time, sometimes 60+ seconds. Maybe 30% chance you get in, otherwise you'll get timed out to a verify info page. As an app developer myself, this is pretty disappointing to see and needs to be addressed immediately. If you can get into the app, it's generally pretty good, but deserves a 1 star rating until the startup issue is addressed.	12
2022-06-01 16:49:17	Android	1.1.4	1	This app is beta software at best. Won't load most of the time and when it does, it's very slow. Video often doesn't work also. The only thing going for it is that it looks good. Should've been tested prior to release. Real shame as it's a huge downgrade from Brightwheel.	4
2022-06-01 16:43:18	Android	1.1.4	1	Won't load	1
2022-06-01 16:42:29	Android	1.1.4	1	Our school started using Sprout this week. Always spinning, never loading. Contacted support and their computer also wouldn't load anything for them. They were supposed to call me back. Never did. I'm suggesting our school go back to using Bright Wheel.	0
2022-06-01 16:38:35	Android	1.1.4	1	App does not work	1
2022-06-01 16:14:15	Android	1.1.4	1	Very slow and crashes every day	1
2022-06-01 16:13:54	Android	1.1.4	1	App is not working half the time and the worst part is when you call customer service they tell you you're not the only parent that's having issues. They're treating this like a game app. Parents are concerned about their children and want to be connected and these people have zero sympathy for the parents not having any access to their babies 2 days in a row. If I could give it zero stars I would!	3
2022-06-01 16:00:03	Android	1.1.4	1	Initially, was happy our daycare provider was switching to SproutAbout, consolidate messaging & video apps into one. After a few days of use...really wish they would not have switched. It often & randomly kicks me out asking for Guardian & Family IDs again, don't enter them again, it will error, just kill the app and reopen. But worse...this app is SO SLOOOOOOW. Every action takes entirely too long to load. Not to mention the login/activation issues my wife had. Hopefully it gets better FAST!	9
2022-06-01 15:23:15	Android	1.1.4	1	Agree with all the other reviews, this app is extremely slow, and not having a website is really a detriment to me as I can't be in my phone all day at work, but having the picture in picture on my lap like Watch Me Grow was much more convenient.	1
2022-06-01 14:56:00	Android	1.1.4	1	I get alerts, but when I go to open the app all it does is load.	1
